Model:	LI-7810
SN:	TG10-01881
Software Version:	2.3.8
Timestamp:	2025-07-10 09:44:44
Timezone:	Etc/Greenwich
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATA	1752150736	661040067	33269	0	""	2025-07-10	12:32:16	20641.512	644.77087	2144.2532	39.2985	55.0005	25.016	33.7401	0.00308322	12.1943	54.4998	34.75	0.416221	14.9798	 57
DATA	1752150737	660717010	33273	0	""	2025-07-10	12:32:17	20643.316	645.22162	2144.4353	39.2989	55.0005	25.0164	33.7401	0.00308719	12.1945	54.4998	0	0.416221	14.9794	155
DATA	1752150738	660717010	33277	0	""	2025-07-10	12:32:18	20643.852	644.77612	2144.5574	39.2989	55.0003	25.016	33.7401	0.00308644	12.1943	54.4998	-44.75	0.416221	14.9794	121
DATA	1752150739	660717010	33281	0	""	2025-07-10	12:32:19	20645.035	644.51428	2144.572	39.2989	55.0003	25.0173	33.7401	0.00308797	12.1945	54.4998	11.75	0.416221	14.9787	 69
DATA	1752150740	660717010	33285	0	""	2025-07-10	12:32:20	20645.621	644.61523	2144.4431	39.2989	55.0003	25.0156	33.7401	0.00308105	12.1944	54.4998	24.5	0.416221	14.9787	 33
DATA	1752150741	660717010	33289	0	""	2025-07-10	12:32:21	20646.828	643.98346	2144.5806	39.2985	55.0003	25.0164	33.7401	0.00308784	12.1938	54.4998	39	0.416221	14.9779	243
DATA	1752150742	660717010	33293	0	""	2025-07-10	12:32:22	20647.697	643.2323	2144.7271	39.2993	55.0003	25.016	33.7401	0.00309005	12.1941	54.4998	48	0.416221	14.9779	103
DATA	1752150743	660717010	33297	0	""	2025-07-10	12:32:23	20648.674	643.57111	2144.7842	39.2993	55.0003	25.0164	33.7401	0.00309072	12.1942	54.4998	4	0.416221	14.9783	158
DATA	1752150744	660396099	33301	0	""	2025-07-10	12:32:24	20649.119	642.45764	2144.8518	39.2993	55.0003	25.016	33.7401	0.00308476	12.1944	54.4998	-14	0.416221	14.9779	228
DATA	1752150745	660396099	33305	0	""	2025-07-10	12:32:25	20650.852	641.95105	2145.0618	39.2993	55.0003	25.0156	33.7401	0.00308483	12.1944	54.4998	-7	0.416221	14.9802	209
DATA	1752150746	660396099	33309	0	""	2025-07-10	12:32:26	20650.957	640.47693	2145.3345	39.2997	55.0003	25.0152	33.7401	0.00308242	12.1943	54.4998	-28.25	0.416221	14.9802	165
DATA	1752150747	660396099	33313	0	""	2025-07-10	12:32:27	20652.959	640.28003	2145.5388	39.2993	55.0003	25.0164	33.7401	0.00308747	12.1943	54.4998	-24.5	0.416221	14.9802	114
DATA	1752150748	660396099	33317	0	""	2025-07-10	12:32:28	20654.123	640.23676	2145.6819	39.3002	55.0003	25.0139	33.7401	0.00308307	12.1944	54.4998	-0.75	0.416221	14.9798	108
DATA	1752150749	660396099	33321	0	""	2025-07-10	12:32:29	20656.102	640.15009	2145.574	39.2989	55.0003	25.0152	33.7401	0.00308575	12.1944	54.4998	18.25	0.416221	14.9802	 57
DATA	1752150750	660396099	33325	0	""	2025-07-10	12:32:30	20656.316	640.03693	2145.7126	39.2989	55.0003	25.0152	33.7401	0.00308849	12.1941	54.4998	27.25	0.416221	14.9798	121
DATA	1752150751	660396099	33329	0	""	2025-07-10	12:32:31	20657.453	640.04742	2145.5059	39.2997	55.0003	25.0164	33.7401	0.00309009	12.1942	54.4998	5.5	0.416221	14.9794	 15
DATA	1752150752	660089969	33333	0	""	2025-07-10	12:32:32	20658.77	640.53821	2145.3652	39.3002	55.0003	25.0143	33.7401	0.00308842	12.1946	54.4998	-19.75	0.416221	14.9798	111
DATA	1752150753	660089969	33337	0	""	2025-07-10	12:32:33	20659.145	640.50787	2145.4402	39.2993	55.0003	25.016	33.7401	0.00308591	12.1945	54.4998	30.5	0.416221	14.9779	 25
DATA	1752150754	660089969	33341	0	""	2025-07-10	12:32:34	20660.986	641.17078	2145.4536	39.2997	55.0003	25.0164	33.7401	0.00308706	12.1939	54.4998	7.75	0.416221	14.9775	 96
DATA	1752150755	660089969	33345	0	""	2025-07-10	12:32:35	20661.391	640.88062	2145.145	39.2993	55.0003	25.0177	33.7401	0.00307734	12.1943	54.4998	-7.5	0.416221	14.9771	 18
DATA	1752150756	660089969	33349	0	""	2025-07-10	12:32:36	20661.342	640.4071	2145.313	39.2997	55.0003	25.016	33.7401	0.00308363	12.1941	54.4998	-44	0.416221	14.9767	113
DATA	1752150757	660089969	33353	0	""	2025-07-10	12:32:37	20661.859	640.17163	2145.3748	39.3002	55.0003	25.016	33.7401	0.00308288	12.1943	54.4998	23.25	0.416221	14.9763	 67
DATA	1752150758	660089969	33357	0	""	2025-07-10	12:32:38	20663.668	638.79633	2145.4131	39.2993	55.0003	25.0156	33.7401	0.00308397	12.1939	54.4998	20.25	0.416221	14.9763	151
DATA	1752150759	659759044	33361	0	""	2025-07-10	12:32:39	20665.412	637.05408	2145.8025	39.3002	55.0003	25.016	33.7401	0.00308771	12.1942	54.4998	-4.25	0.416221	14.9763	 45
DATA	1752150760	659759044	33365	0	""	2025-07-10	12:32:40	20666.281	635.80438	2146.0537	39.2997	55.0003	25.0164	33.7401	0.00308545	12.1943	54.4998	-10.25	0.416221	14.9763	162
DATA	1752150761	659759044	33369	0	""	2025-07-10	12:32:41	20667.723	635.83246	2145.9971	39.3002	55.0003	25.016	33.7401	0.00307912	12.1943	54.4998	-8.75	0.416221	14.9763	 67
DATA	1752150762	659759044	33373	0	""	2025-07-10	12:32:42	20668.955	636.68005	2145.8401	39.2997	55.0003	25.0148	33.7401	0.00308879	12.194	54.4998	19	0.416221	14.9787	207
DATA	1752150763	659759044	33377	0	""	2025-07-10	12:32:43	20669.631	637.20001	2145.6792	39.2993	55.0003	25.0143	33.7401	0.00308287	12.1942	54.4998	37	0.416221	14.9787	235
DATA	1752150764	659759044	33381	0	""	2025-07-10	12:32:44	20669.607	637.38641	2145.5359	39.2989	55.0003	25.0139	33.7401	0.00308995	12.1943	54.4998	-13.5	0.416221	14.9787	151
DATA	1752150765	659759044	33385	0	""	2025-07-10	12:32:45	20671.104	638.36578	2145.481	39.2993	55.0003	25.0148	33.7401	0.00309013	12.1938	54.4998	20.25	0.416221	14.9779	 78
DATA	1752150766	659759044	33389	0	""	2025-07-10	12:32:46	20672.09	637.58093	2145.3513	39.2985	55.0003	25.0143	33.7401	0.00309893	12.1946	54.4998	2.25	0.416221	14.9779	 46
DATA	1752150767	659441947	33393	0	""	2025-07-10	12:32:47	20672.641	637.95276	2145.1914	39.2993	55.0003	25.0135	33.7401	0.00308907	12.1945	54.4998	-41.75	0.416221	14.9783	190
DATA	1752150768	659441947	33397	0	""	2025-07-10	12:32:48	20673.891	637.1228	2145.2725	39.2997	55.0003	25.0131	33.7401	0.0030949	12.1938	54.4998	3	0.416221	14.9779	105
DATA	1752150769	659441947	33401	0	""	2025-07-10	12:32:49	20673.748	636.48364	2145.1699	39.2997	55.0003	25.0152	33.7401	0.00309535	12.194	54.4998	-84.25	0.416221	14.9779	153
DATA	1752150770	659441947	33405	0	""	2025-07-10	12:32:50	20674.662	635.88647	2145.219	39.3002	55.0003	25.0135	33.7401	0.00309398	12.1943	54.4998	5.5	0.416221	14.9759	224
DATA	1752150771	659441947	33409	0	""	2025-07-10	12:32:51	20675.605	635.14526	2145.302	39.3002	55.0003	25.0139	33.7401	0.00309632	12.1944	54.4998	-7	0.416221	14.9755	146
DATA	1752150772	659441947	33413	0	""	2025-07-10	12:32:52	20676.48	635.61725	2145.1562	39.2989	55.0003	25.0131	33.7401	0.00309396	12.1939	54.4998	4.75	0.416221	14.9751	 29
DATA	1752150773	659441947	33417	0	""	2025-07-10	12:32:53	20677.414	636.16962	2145.2712	39.2997	55.0003	25.0152	33.7401	0.00308978	12.1944	54.4998	-25.5	0.416221	14.9751	127
DATA	1752150774	659120082	33421	0	""	2025-07-10	12:32:54	20678.402	636.60931	2145.3445	39.2997	55.0003	25.0143	33.7401	0.00308712	12.1938	54.4998	-12.75	0.416221	14.9747	150
DATA	1752150775	659120082	33425	0	""	2025-07-10	12:32:55	20678.805	636.15588	2145.6941	39.2997	55.0003	25.0143	33.7401	0.00309288	12.1943	54.4998	-56	0.416221	14.9747	 34
DATA	1752150776	659120082	33429	0	""	2025-07-10	12:32:56	20680.043	636.36707	2145.4175	39.3002	55.0003	25.0139	33.7401	0.00309328	12.1945	54.4998	39.25	0.416221	14.9743	101
DATA	1752150777	659120082	33433	0	""	2025-07-10	12:32:57	20679.844	636.92297	2145.364	39.301	55.0003	25.0143	33.7401	0.00308808	12.1942	54.4998	-7.75	0.416221	14.9747	 15
DATA	1752150778	659120082	33437	0	""	2025-07-10	12:32:58	20681.344	636.22772	2145.291	39.3002	55.0003	25.0127	33.7401	0.00308928	12.1941	54.4998	55.75	0.416221	14.9771	 55
DATA	1752150779	659120082	33441	0	""	2025-07-10	12:32:59	20683.395	635.50067	2145.531	39.2997	55.0003	25.0143	33.7401	0.00308847	12.1945	54.4998	-1.25	0.416221	14.9771	 61
DATA	1752150780	659120082	33445	0	""	2025-07-10	12:33:00	20683.232	635.48511	2145.4397	39.301	55.0003	25.0131	33.7401	0.0030912	12.1944	54.4998	-3.5	0.416221	14.9767	172
DATA	1752150781	659120082	33449	0	""	2025-07-10	12:33:01	20686.438	634.95886	2145.6616	39.301	55.0003	25.0156	33.7401	0.0030952	12.194	54.4998	-1	0.416221	14.9771	 54
DATA	1752150782	658812999	33453	0	""	2025-07-10	12:33:02	20686.535	634.7312	2146.0857	39.3002	55.0003	25.0123	33.7401	0.00309152	12.1943	54.4998	93.5	0.416221	14.9763	  5
DATA	1752150783	658812999	33457	0	""	2025-07-10	12:33:03	20687.318	635.60938	2145.9917	39.3006	55.0003	25.0152	33.7401	0.00309193	12.194	54.4998	-28	0.416221	14.9759	243
DATA	1752150784	658812999	33461	0	""	2025-07-10	12:33:04	20688.184	635.25977	2145.759	39.3002	55.0003	25.0139	33.7401	0.00309111	12.1938	54.4998	-8.75	0.416221	14.9763	 82
DATA	1752150785	658812999	33465	0	""	2025-07-10	12:33:05	20689.65	633.80963	2146.1914	39.3006	55.0003	25.0139	33.7401	0.00309294	12.1945	54.4998	128.75	0.416221	14.9759	149
DATA	1752150786	658812999	33469	0	""	2025-07-10	12:33:06	20691.557	632.47034	2146.4893	39.3014	55.0003	25.0148	33.7401	0.00310376	12.1941	54.4998	-68.75	0.416221	14.9759	190
DATA	1752150787	658812999	33473	0	""	2025-07-10	12:33:07	20691.561	633.15027	2146.4922	39.301	55.0003	25.0127	33.7401	0.00309269	12.1943	54.4998	17	0.416221	14.9743	173
DATA	1752150788	658812999	33477	0	""	2025-07-10	12:33:08	20691.938	634.05573	2146.4524	39.301	55.0003	25.0131	33.7401	0.00308939	12.194	54.4998	53	0.416221	14.9736	140
DATA	1752150789	658482074	33481	0	""	2025-07-10	12:33:09	20693.291	633.45142	2146.2305	39.301	55.0003	25.0152	33.7401	0.00309306	12.1943	54.4998	6.75	0.416221	14.9736	255
DATA	1752150790	658482074	33485	0	""	2025-07-10	12:33:10	20694.836	633.98798	2146.4097	39.301	55.0003	25.0148	33.7401	0.00309109	12.1935	54.4998	-20.5	0.416221	14.9736	 69
DATA	1752150791	658482074	33489	0	""	2025-07-10	12:33:11	20695.033	633.90704	2146.3777	39.3014	55.0003	25.0135	33.7401	0.00309135	12.1939	54.4998	-12.5	0.416221	14.9732	 96
DATA	1752150792	658482074	33493	0	""	2025-07-10	12:33:12	20696.354	633.80548	2146.3333	39.301	55.0003	25.0135	33.7401	0.00309351	12.1934	54.4998	-9.25	0.416221	14.9732	 44
DATA	1752150793	658482074	33497	0	""	2025-07-10	12:33:13	20696.795	632.33643	2146.8154	39.3006	55.0003	25.0123	33.7401	0.00308563	12.1947	54.4998	46.75	0.416221	14.9724	126
DATA	1752150794	658482074	33501	0	""	2025-07-10	12:33:14	20698.121	631.60779	2147.0425	39.3014	55.0003	25.0156	33.7401	0.00308161	12.1943	54.4998	55	0.416221	14.9728	203
DATA	1752150795	658482074	33505	0	""	2025-07-10	12:33:15	20698.229	632.18225	2146.8721	39.301	55.0003	25.0152	33.7401	0.00308594	12.1939	54.4998	-5.25	0.416221	14.9751	 54
DATA	1752150796	658482074	33509	0	""	2025-07-10	12:33:16	20699.725	633.79065	2146.6069	39.3023	55.0003	25.0143	33.7401	0.00308621	12.1942	54.4998	-59	0.416221	14.9755	 24
DATA	1752150797	658166885	33513	0	""	2025-07-10	12:33:17	20699.928	633.78912	2146.5188	39.3014	55.0003	25.0127	33.7401	0.00308677	12.1937	54.4998	13.25	0.416221	14.9743	144
DATA	1752150798	658166885	33517	0	""	2025-07-10	12:33:18	20701.852	632.82904	2146.553	39.3018	55.0003	25.0143	33.7401	0.00309224	12.1947	54.4998	-13	0.416221	14.9747	216
DATA	1752150799	658166885	33521	0	""	2025-07-10	12:33:19	20702.359	631.54895	2146.8308	39.3023	55.0003	25.0135	33.7401	0.00309131	12.1939	54.4998	-39.75	0.416221	14.9743	174
DATA	1752150800	658166885	33525	0	""	2025-07-10	12:33:20	20703.582	630.23364	2146.9636	39.3014	55.0003	25.0148	33.7401	0.00309301	12.1943	54.4998	-63.25	0.416221	14.9743	133
DATA	1752150801	658166885	33529	0	""	2025-07-10	12:33:21	20704.809	630.14795	2146.8611	39.3014	55.0003	25.0131	33.7401	0.00309587	12.1936	54.4998	-15.75	0.416221	14.974	103
DATA	1752150802	658166885	33533	0	""	2025-07-10	12:33:22	20705.621	629.8623	2146.7739	39.3018	55.0003	25.0127	33.7401	0.00309009	12.1942	54.4998	-2.5	0.416221	14.9743	251
DATA	1752150803	658166885	33537	0	""	2025-07-10	12:33:23	20707.389	629.83856	2146.7749	39.3002	55.0003	25.0131	33.7401	0.00309943	12.1942	54.4998	-10.25	0.416221	14.9743	166
DATA	1752150804	657841920	33541	0	""	2025-07-10	12:33:24	20707.357	630.57324	2146.5054	39.301	55.0003	25.0123	33.7401	0.00309899	12.1942	54.4998	-62.5	0.416221	14.972	239
DATA	1752150805	657841920	33545	0	""	2025-07-10	12:33:25	20709.521	630.70557	2146.4946	39.3023	55.0003	25.0131	33.7401	0.00310189	12.194	54.4998	-75	0.416221	14.972	142
DATA	1752150806	657841920	33549	0	""	2025-07-10	12:33:26	20710.164	630.24286	2146.4836	39.3006	55.0003	25.0106	33.7401	0.00310194	12.194	54.4998	15.25	0.416221	14.9716	 33
DATA	1752150807	657841920	33553	0	""	2025-07-10	12:33:27	20711.17	630.85559	2146.7141	39.3018	55.0003	25.0102	33.7401	0.00309779	12.1942	54.4998	41.25	0.416221	14.9716	 47
DATA	1752150808	657841920	33557	0	""	2025-07-10	12:33:28	20711.412	630.81	2146.7307	39.3006	55.0003	25.0118	33.7401	0.00309469	12.1942	54.4998	7.5	0.416221	14.9716	 97
DATA	1752150809	657841920	33561	0	""	2025-07-10	12:33:29	20713.115	630.69928	2146.7385	39.301	55.0003	25.0114	33.7401	0.00310401	12.1938	54.4998	-3	0.416221	14.9712	135
DATA	1752150810	657841920	33565	0	""	2025-07-10	12:33:30	20714.457	629.8252	2146.73	39.3014	55.0003	25.0102	33.7401	0.00309788	12.1941	54.4998	-10.75	0.416221	14.9708	241
DATA	1752150811	657841920	33569	0	""	2025-07-10	12:33:31	20715.967	628.95386	2146.7502	39.301	55.0003	25.011	33.7401	0.003098	12.194	54.4998	13.75	0.416221	14.9712	107
DATA	1752150812	657538890	33573	0	""	2025-07-10	12:33:32	20715.902	627.78271	2146.9763	39.3014	55.0003	25.011	33.7401	0.00309641	12.1943	54.4998	44.25	0.416221	14.9736	 57
DATA	1752150813	657538890	33577	0	""	2025-07-10	12:33:33	20718.234	626.24866	2147.2849	39.3027	55.0003	25.0118	33.7401	0.00310564	12.194	54.4998	55.75	0.416221	14.9736	 75
DATA	1752150814	657538890	33581	0	""	2025-07-10	12:33:34	20719.428	625.82043	2147.5869	39.3014	55.0003	25.011	33.7401	0.00309425	12.1939	54.4998	16	0.416221	14.9728	173
DATA	1752150815	657538890	33585	0	""	2025-07-10	12:33:35	20720.076	626.21667	2147.6072	39.3023	55.0003	25.0102	33.7401	0.0030916	12.1941	54.4998	-2	0.416221	14.9724	141
DATA	1752150816	657538890	33589	0	""	2025-07-10	12:33:36	20721.057	626.70367	2147.2356	39.3018	55.0003	25.0127	33.7401	0.00309974	12.1942	54.4998	-39.25	0.416221	14.9728	177
DATA	1752150817	657538890	33593	0	""	2025-07-10	12:33:37	20721.98	627.39258	2147.2488	39.3018	55.0003	25.0123	33.7401	0.00310199	12.1942	54.4998	-30.5	0.416221	14.9728	 70
DATA	1752150818	657538890	33597	0	""	2025-07-10	12:33:38	20723.107	627.66248	2147.0205	39.301	55.0003	25.0114	33.7401	0.00309809	12.1935	54.4998	-49	0.416221	14.9724	216
DATA	1752150819	657213926	33601	0	""	2025-07-10	12:33:39	20723.555	627.21747	2146.8979	39.3023	55.0003	25.0106	33.7401	0.00310261	12.1942	54.4998	-8	0.416221	14.9724	203
DATA	1752150820	657213926	33605	0	""	2025-07-10	12:33:40	20724.596	627.16748	2146.8174	39.3018	55.0003	25.0114	33.7401	0.00310051	12.1936	54.4998	28.75	0.416221	14.9712	 92
DATA	1752150821	657213926	33609	0	""	2025-07-10	12:33:41	20725.072	626.86005	2146.5977	39.3023	55.0003	25.0098	33.7401	0.00309551	12.1942	54.4998	-20.5	0.416221	14.9704	 88
DATA	1752150822	657213926	33613	0	""	2025-07-10	12:33:42	20726.854	625.75861	2146.7424	39.3031	55.0003	25.0114	33.7401	0.00310095	12.1941	54.4998	-29.25	0.416221	14.97	 31
DATA	1752150823	657213926	33617	0	""	2025-07-10	12:33:43	20726.428	626.17157	2146.7219	39.3023	55.0003	25.0118	33.7401	0.00309876	12.1941	54.4998	-4	0.416221	14.97	103
DATA	1752150824	657213926	33621	0	""	2025-07-10	12:33:44	20727.711	626.05133	2146.7319	39.3031	55.0003	25.0106	33.7401	0.00309721	12.1941	54.4998	-10.25	0.416221	14.9692	117
DATA	1752150825	657213926	33625	0	""	2025-07-10	12:33:45	20728.605	626.26538	2146.7705	39.3027	55.0003	25.011	33.7401	0.00309866	12.1945	54.4998	-6.75	0.416221	14.9696	 69
DATA	1752150826	657213926	33629	0	""	2025-07-10	12:33:46	20730.367	625.17102	2146.8411	39.3023	55.0003	25.0127	33.7401	0.0031013	12.1944	54.4998	39.25	0.416221	14.9696	 37
DATA	1752150827	656893014	33633	0	""	2025-07-10	12:33:47	20730.826	624.54938	2146.7456	39.3023	55.0003	25.0118	33.7401	0.00309423	12.1939	54.4998	-16	0.416221	14.9692	 12
DATA	1752150828	656893014	33637	0	""	2025-07-10	12:33:48	20731.895	623.72961	2146.7595	39.3023	55.0003	25.0106	33.7401	0.00309809	12.194	54.4998	12.25	0.416221	14.9689	 79
DATA	1752150829	656893014	33641	0	""	2025-07-10	12:33:49	20732.449	623.24316	2146.6772	39.3027	55.0003	25.0106	33.7401	0.00309483	12.194	54.4998	-39.75	0.416221	14.9716	111
DATA	1752150830	656893014	33645	0	""	2025-07-10	12:33:50	20733.959	622.97919	2146.7253	39.3027	55.0003	25.0098	33.7401	0.00310214	12.1941	54.4998	35.75	0.416221	14.9712	109
DATA	1752150831	656893014	33649	0	""	2025-07-10	12:33:51	20733.732	622.74103	2146.76	39.3031	55.0003	25.0093	33.7401	0.00310331	12.1945	54.4998	58.5	0.416221	14.9712	184
DATA	1752150832	656893014	33653	0	""	2025-07-10	12:33:52	20734.395	623.00275	2146.8369	39.3027	55.0003	25.0118	33.7401	0.003097	12.1941	54.4998	2.5	0.416221	14.9708	153
DATA	1752150833	656893014	33657	0	""	2025-07-10	12:33:53	20734.34	622.83325	2146.9602	39.3027	55.0003	25.0098	33.7401	0.00310183	12.1942	54.4998	-20	0.416221	14.9712	188
DATA	1752150834	656569957	33661	0	""	2025-07-10	12:33:54	20736.451	622.67786	2147.0698	39.3027	55.0003	25.0098	33.7401	0.00309818	12.1938	54.4998	-42	0.416221	14.9712	 40
DATA	1752150835	656569957	33665	0	""	2025-07-10	12:33:55	20736.275	622.60822	2147.1194	39.3031	55.0003	25.0077	33.7401	0.003098	12.1944	54.4998	48.25	0.416221	14.9708	 25
DATA	1752150836	656569957	33669	0	""	2025-07-10	12:33:56	20738.525	622.56787	2146.9875	39.3023	55.0003	25.0081	33.7401	0.00309931	12.1937	54.4998	52.75	0.416221	14.9712	153
DATA	1752150837	656569957	33673	0	""	2025-07-10	12:33:57	20739.064	622.5697	2147.021	39.3031	55.0003	25.0098	33.7401	0.00310674	12.1943	54.4998	-8.5	0.416221	14.9689	234
DATA	1752150838	656569957	33677	0	""	2025-07-10	12:33:58	20739.859	622.9588	2147.0225	39.3031	55.0003	25.0089	33.7401	0.00310656	12.1941	54.4998	24	0.416221	14.9689	209
DATA	1752150839	656569957	33681	0	""	2025-07-10	12:33:59	20740.461	623.12799	2147.0308	39.3027	55.0003	25.0089	33.7401	0.00310431	12.1938	54.4998	5.25	0.416221	14.9685	 78
DATA	1752150840	656569957	33685	0	""	2025-07-10	12:34:00	20740.562	624.11517	2146.9541	39.3031	55.0003	25.0089	33.7401	0.00310094	12.1938	54.4998	-18	0.416221	14.9681	  2
DATA	1752150841	656569957	33689	0	""	2025-07-10	12:34:01	20742.102	623.8092	2147.0571	39.3035	55.0003	25.0098	33.7401	0.00310514	12.1939	54.4998	2.75	0.416221	14.9677	 11
DATA	1752150842	656263113	33693	0	""	2025-07-10	12:34:02	20743.381	623.38544	2147.2253	39.3031	55.0003	25.0098	33.7401	0.0031057	12.1936	54.4998	44.5	0.416221	14.9681	242
DATA	1752150843	656263113	33697	0	""	2025-07-10	12:34:03	20743.719	622.91345	2147.2949	39.3027	55.0003	25.0114	33.7401	0.00309766	12.1942	54.4998	-11	0.416221	14.9677	  5
DATA	1752150844	656263113	33701	0	""	2025-07-10	12:34:04	20744.807	622.91772	2147.241	39.3031	55.0003	25.0106	33.7401	0.00309326	12.194	54.4998	-7.25	0.416221	14.9673	227
DATA	1752150845	656263113	33705	0	""	2025-07-10	12:34:05	20744.859	622.21246	2147.2671	39.3031	55.0003	25.0098	33.7401	0.00310429	12.1936	54.4998	-28	0.416221	14.9673	247
DATA	1752150846	656263113	33709	0	""	2025-07-10	12:34:06	20747.676	622.13446	2147.2866	39.3027	55.0003	25.0098	33.7401	0.00309843	12.1939	54.4998	-5.5	0.416221	14.9696	 73
DATA	1752150847	656263113	33713	0	""	2025-07-10	12:34:07	20746.617	622.24451	2147.2783	39.3023	55.0003	25.0077	33.7401	0.00309933	12.1936	54.4998	23.5	0.416221	14.9696	 53
DATA	1752150848	656263113	33717	0	""	2025-07-10	12:34:08	20747.982	622.37421	2147.4199	39.3035	55.0003	25.0085	33.7401	0.00310275	12.194	54.4998	46.5	0.416221	14.9692	 10
DATA	1752150849	655936956	33721	0	""	2025-07-10	12:34:09	20749.754	622.24933	2147.3589	39.3027	55.0003	25.0098	33.7401	0.00310323	12.1938	54.4998	-18.75	0.416221	14.9692	186
DATA	1752150850	655936956	33725	0	""	2025-07-10	12:34:10	20750.42	620.88379	2147.4563	39.3027	55.0003	25.0098	33.7401	0.00310298	12.1941	54.4998	55	0.416221	14.9692	176
DATA	1752150851	655936956	33729	0	""	2025-07-10	12:34:11	20750.393	620.25146	2147.6699	39.3039	55.0003	25.0093	33.7401	0.00310006	12.1936	54.4998	2.5	0.416221	14.9689	 16
DATA	1752150852	655936956	33733	0	""	2025-07-10	12:34:12	20751.553	619.02222	2147.5193	39.3031	55.0003	25.0098	33.7401	0.0031023	12.1942	54.4998	15.75	0.416221	14.9689	 50
DATA	1752150853	655936956	33737	0	""	2025-07-10	12:34:13	20752.889	618.42865	2147.6313	39.3039	55.0003	25.0093	33.7401	0.00310316	12.1938	54.4998	9.25	0.416221	14.9692	 85
DATA	1752150854	655936956	33741	0	""	2025-07-10	12:34:14	20753.797	619.09393	2147.6116	39.3031	55.0003	25.0102	33.7401	0.00310276	12.194	54.4998	-41.25	0.416221	14.9673	103
DATA	1752150855	655936956	33745	0	""	2025-07-10	12:34:15	20755.434	619.57758	2147.6487	39.3035	55.0003	25.0106	33.7401	0.00310001	12.1934	54.4998	17	0.416221	14.9673	228
DATA	1752150856	655936956	33749	0	""	2025-07-10	12:34:16	20756.352	619.98938	2147.5435	39.3039	55.0003	25.0093	33.7401	0.00309839	12.1939	54.4998	11.75	0.416221	14.9665	165
DATA	1752150857	655617952	33753	0	""	2025-07-10	12:34:17	20757.176	620.27814	2147.552	39.3039	55.0003	25.0118	33.7401	0.00310024	12.1939	54.4998	-58.25	0.416221	14.9661	106
DATA	1752150858	655617952	33757	0	""	2025-07-10	12:34:18	20757.266	619.49896	2147.731	39.3039	55.0003	25.0118	33.7401	0.00309924	12.1944	54.4998	-3.75	0.416221	14.9657	 98
DATA	1752150859	655617952	33761	0	""	2025-07-10	12:34:19	20759.219	618.98639	2147.7734	39.3035	55.0003	25.0098	33.7401	0.00310412	12.1937	54.4998	-39.25	0.416221	14.9657	192
DATA	1752150860	655617952	33765	0	""	2025-07-10	12:34:20	20760.004	618.16858	2147.8413	39.3035	55.0003	25.0102	33.7401	0.0031026	12.1936	54.4998	37.75	0.416221	14.9657	 48
DATA	1752150861	655617952	33769	0	""	2025-07-10	12:34:21	20760.895	618.10388	2147.7722	39.3039	55.0003	25.0085	33.7401	0.00309607	12.1942	54.4996	-25	0.416221	14.9657	 24
DATA	1752150862	655617952	33773	0	""	2025-07-10	12:34:22	20761.305	618.18341	2147.6389	39.3027	55.0003	25.0089	33.7401	0.0030934	12.1937	54.4998	4.25	0.416221	14.9657	 19
DATA	1752150863	655617952	33777	0	""	2025-07-10	12:34:23	20762.854	617.505	2147.7202	39.3035	55.0003	25.0093	33.7401	0.00310253	12.1935	54.4996	-21	0.416221	14.9681	145
DATA	1752150864	655292034	33781	0	""	2025-07-10	12:34:24	20763.086	617.3736	2147.7305	39.3031	55.0003	25.0093	33.7401	0.00310397	12.194	54.4996	-4	0.416221	14.9681	 97
DATA	1752150865	655292034	33785	0	""	2025-07-10	12:34:25	20764.48	617.37946	2147.625	39.3035	55.0003	25.0089	33.7401	0.00310022	12.1939	54.4996	-12.25	0.416221	14.9677	 57
DATA	1752150866	655292034	33789	0	""	2025-07-10	12:34:26	20765.889	617.05133	2147.7415	39.3031	55.0003	25.0089	33.7401	0.00309926	12.1938	54.4994	72.25	0.416221	14.9677	135
DATA	1752150867	655292034	33793	0	""	2025-07-10	12:34:27	20766.943	617.0119	2147.8623	39.3043	55.0003	25.0098	33.7401	0.00310043	12.1939	54.499	8.5	0.416221	14.9661	161
DATA	1752150868	655292034	33797	0	""	2025-07-10	12:34:28	20766.98	616.20337	2147.9177	39.3031	55.0003	25.011	33.7401	0.00310482	12.1937	54.4994	-44.5	0.416221	14.9665	  8
DATA	1752150869	655292034	33801	0	""	2025-07-10	12:34:29	20767.744	616.88605	2147.99	39.3039	55.0003	25.011	33.7401	0.00309791	12.1938	54.4996	13	0.416221	14.9677	 86
DATA	1752150870	655292034	33805	0	""	2025-07-10	12:34:30	20768.686	615.8197	2147.9993	39.3039	55.0003	25.0102	33.7401	0.00310285	12.194	54.4998	-40	0.416221	14.9669	169
DATA	1752150871	655292034	33809	0	""	2025-07-10	12:34:31	20769.498	615.72003	2147.8635	39.3039	55.0003	25.0093	33.7401	0.00309787	12.1942	54.4998	-58	0.416221	14.9653	 24
